exporter,importer,quarter,trade_value_eur,months_observed,monthly_periods,source_identifiers,source_release_dates,retrieved_at,is_complete_quarter,trade_log1p
GRC,LTU,2020Q3,13544844.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.421516590098832
GRC,LUX,2020Q3,4593124.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.340071178265273
GRC,LVA,2020Q3,8935461.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.00553841201004
GRC,MLT,2020Q3,48944024.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.70618785616053
GRC,NLD,2020Q3,174341027.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.976523870054354
HRV,AUT,2020Q3,209726582.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.161315254647644
HRV,BEL,2020Q3,61411918.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.933114494799593
HRV,BGR,2020Q3,24668451.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.021035738259524
HRV,CYP,2020Q3,2316584.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.655604676452946
HRV,CZE,2020Q3,58666665.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.88738225297068
HRV,DEU,2020Q3,482890478.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.995300434352032
HRV,DNK,2020Q3,14745814.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.506469871677908
HRV,EST,2020Q3,1813792.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.410930790687242
HRV,FIN,2020Q3,5472567.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.515258534067145
HRV,FRA,2020Q3,104734563.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.46693974552605
HRV,GRC,2020Q3,14965231.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.52124020198873
HRV,HUN,2020Q3,283327655.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.46211458093271
HRV,IRL,2020Q3,6872837.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.743087679332719
HRV,ITA,2020Q3,489007338.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.007888055506484
HRV,LTU,2020Q3,12858789.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.369538182144808
HRV,LUX,2020Q3,3881710.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.171786593778068
HRV,LVA,2020Q3,3368337.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.029930005603536
HRV,MLT,2020Q3,9323170.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.048013364846117
HRV,NLD,2020Q3,47165164.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.669166148416803
HUN,AUT,2020Q3,1276922079.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.967718394124176
HUN,BEL,2020Q3,657415531.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.30382684532235
HUN,BGR,2020Q3,295447927.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.504003162700396
HUN,CYP,2020Q3,11221853.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.233373685049806
HUN,CZE,2020Q3,1066643993.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.787783102233078
HUN,DEU,2020Q3,7815969040.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,22.779434790701565
HUN,DNK,2020Q3,184897134.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.035310201375218
HUN,EST,2020Q3,18943652.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.756979499352838
HUN,FIN,2020Q3,115957050.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.568730430511184
HUN,FRA,2020Q3,1099029521.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.81769337460947
HUN,GRC,2020Q3,125239932.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.645741919449485
HUN,HRV,2020Q3,437937997.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.897587901242947
HUN,IRL,2020Q3,60692156.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.921325038455794
HUN,ITA,2020Q3,1359632926.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,21.03048059364538
HUN,LTU,2020Q3,56275696.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.845773330286764
HUN,LUX,2020Q3,31963221.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.280096487297904
HUN,LVA,2020Q3,49525441.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.717997075294527
HUN,MLT,2020Q3,3104560.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.94838287849081
HUN,NLD,2020Q3,924689671.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.6449687494577
IRL,AUT,2020Q3,78982209.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.18473319519883
IRL,BEL,2020Q3,4760020984.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,22.283517913793467
IRL,BGR,2020Q3,30002131.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.21677900376798
IRL,CYP,2020Q3,5023412.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.42962014113197
IRL,CZE,2020Q3,128939594.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.674854596846004
IRL,DEU,2020Q3,4396560047.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,22.204088264827213
IRL,DNK,2020Q3,138283977.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.74481994032159
IRL,EST,2020Q3,2558071.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.754764407714642
IRL,FIN,2020Q3,64533861.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.982700636253846
IRL,FRA,2020Q3,1315415189.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.997418186583005
IRL,GRC,2020Q3,418034497.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.851074518184006
IRL,HRV,2020Q3,13222541.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.397433658321084
IRL,HUN,2020Q3,71250375.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.081710654292092
IRL,ITA,2020Q3,1284960244.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.973993617071823
IRL,LTU,2020Q3,30709948.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.240097231718785
IRL,LUX,2020Q3,18813558.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.750088391247818
IRL,LVA,2020Q3,21925695.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.903169840302482
IRL,MLT,2020Q3,11537216.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.261088628781685
IRL,NLD,2020Q3,1862854089.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,21.345375605584582
ITA,AUT,2020Q3,2372697404.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,21.587293290466427
ITA,BEL,2020Q3,3768768881.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,22.050014228576472
ITA,BGR,2020Q3,552444233.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.12986305232536
ITA,CYP,2020Q3,182871796.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.024295902455346
ITA,CZE,2020Q3,1477087610.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,21.113338155594974
ITA,DEU,2020Q3,14221531563.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,23.37802296044439
ITA,DNK,2020Q3,720829508.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.395913202654597
ITA,EST,2020Q3,113154836.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.54426767769398
ITA,FIN,2020Q3,413756752.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.840788805972505
ITA,FRA,2020Q3,11538571324.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,23.168961288369196
ITA,GRC,2020Q3,1127105955.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.84291908355643
ITA,HRV,2020Q3,779904941.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.474682600990484
ITA,HUN,2020Q3,1121398191.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.83784212938217
ITA,IRL,2020Q3,460446560.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.947707361323218
ITA,LTU,2020Q3,250642481.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.339538107208398
ITA,LUX,2020Q3,173759826.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.973184599083197
ITA,LVA,2020Q3,149873896.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.82530481181865
ITA,MLT,2020Q3,406364472.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.82276103160809
ITA,NLD,2020Q3,2809720180.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,21.756350735618373
LTU,AUT,2020Q3,75820742.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.14388246752964
LTU,BEL,2020Q3,178873145.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.0021874310073
LTU,BGR,2020Q3,17124507.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.656021211772842
LTU,CYP,2020Q3,2589680.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.767045260066997
LTU,CZE,2020Q3,99058170.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.411217821396473
LTU,DEU,2020Q3,606302130.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.22288898579745
LTU,DNK,2020Q3,172400412.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.965330311782644
LTU,EST,2020Q3,345292553.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.659902598270204
LTU,FIN,2020Q3,138606592.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.7471502121313
LTU,FRA,2020Q3,188536667.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.054803071133705
LTU,GRC,2020Q3,12593123.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.348661508679758
LTU,HRV,2020Q3,9413051.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.05760779478904
LTU,HUN,2020Q3,59646860.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.903952081485638
LTU,IRL,2020Q3,25681238.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.061271283285706
LTU,ITA,2020Q3,146507955.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.80259029211405
LTU,LUX,2020Q3,2353996.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.671625292375039
LTU,LVA,2020Q3,732262501.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.41164961693026
LTU,MLT,2020Q3,1909847.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.462534215704233
LTU,NLD,2020Q3,446719267.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.91744091948657
LUX,AUT,2020Q3,61789703.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.939247306606525
LUX,BEL,2020Q3,385382464.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.76974681472576
LUX,BGR,2020Q3,8244967.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.92511363282822
LUX,CYP,2020Q3,597223.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.300047531381537
LUX,CZE,2020Q3,31950604.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.279701674445782
LUX,DEU,2020Q3,845313632.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.555218279770994
LUX,DNK,2020Q3,14995981.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.523292856517134
LUX,EST,2020Q3,1103932.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.914389815571765
LUX,FIN,2020Q3,14707531.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.503870301479047
LUX,FRA,2020Q3,504973023.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.04001556799107
LUX,GRC,2020Q3,6548385.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.694729165033216
LUX,HRV,2020Q3,1925658.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.470778804782192
LUX,HUN,2020Q3,19385388.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.780030195947987
LUX,IRL,2020Q3,13707712.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.43346922507815
LUX,ITA,2020Q3,121689894.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.61698652246439
LUX,LTU,2020Q3,6080246.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.620555878117177
LUX,LVA,2020Q3,1540015.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.24730336394623
LUX,MLT,2020Q3,424630.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,12.958975835477863
LUX,NLD,2020Q3,153272029.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.847724874488414
LVA,AUT,2020Q3,16410445.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.613428641246607
LVA,BEL,2020Q3,39698214.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.496816782429963
LVA,BGR,2020Q3,10639274.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.180062900458456
LVA,CYP,2020Q3,2560769.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.755818552480134
LVA,CZE,2020Q3,34975789.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.37016666582327
LVA,DEU,2020Q3,273043830.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.425142893375515
LVA,DNK,2020Q3,141001274.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.76427949085475
LVA,EST,2020Q3,416631330.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,19.847712290396313
LVA,FIN,2020Q3,83747017.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.243311122065393
LVA,FRA,2020Q3,61710470.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.9379641827426
LVA,GRC,2020Q3,8216765.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.921687258961281
LVA,HRV,2020Q3,2857692.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.86552521392758
LVA,HUN,2020Q3,16434248.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.61487806887364
LVA,IRL,2020Q3,16372375.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,16.611106082370295
LVA,ITA,2020Q3,60066751.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.91096703511312
LVA,LTU,2020Q3,585226403.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,20.18750934570961
LVA,LUX,2020Q3,1910819.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.463043027263348
LVA,MLT,2020Q3,2031628.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.524348492270825
LVA,NLD,2020Q3,115693080.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.566451389165714
MLT,AUT,2020Q3,3060846.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,14.934202233012856
MLT,BEL,2020Q3,644451.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.376155622249632
MLT,BGR,2020Q3,3993241.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.200113990269491
MLT,CYP,2020Q3,687771.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.44121266664307
MLT,CZE,2020Q3,4480489.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,15.31524297341016
MLT,DEU,2020Q3,85580232.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,18.264964891547976
MLT,DNK,2020Q3,1090735.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.90236325569835
MLT,EST,2020Q3,37209.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,10.524332821340668
MLT,FIN,2020Q3,707046.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,13.46885242074552
MLT,FRA,2020Q3,59102257.0,3,2020-07|2020-08|2020-09,eurostat_comext_total_exports_2026_07_16,2026-07-16,2026-07-18T13:26:46.161967+00:00,True,17.89477968807626
